"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ENDANGERED_IND","Number of endangered indigenous species","MARINE_F","Marine Fish","IRL","Ireland","NBR","Number","0","Units",,,5,,
"CRITICAL_IND","Number of critically endangered indigenous species","MARINE_F","Marine Fish","IRL","Ireland","NBR","Number","0","Units",,,6,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MARINE_F","Marine Fish","IRL","Ireland","NBR","Number","0","Units",,,6,,
"THREATENED_IND","Total number of indigenous threatened species","MARINE_F","Marine Fish","IRL","Ireland","NBR","Number","0","Units",,,17,,
"THREAT_PERCENT","Threatened species as % of known species","MARINE_F","Marine Fish","IRL","Ireland","PC","Percentage","0","Units",,,4.521,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MARINE_F","Marine Fish","IRL","Ireland","PC","Percentage","0","Units",,,4.521,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","TUR","Türkiye","NBR","Number","0","Units",,,1000,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","TUR","Türkiye","NBR","Number","0","Units",,,89,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","TUR","Türkiye","PC","Percentage","0","Units",,,0.431,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","BRA","Brazil","NBR","Number","0","Units",,,877,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","BRA","Brazil","PC","Percentage","0","Units",,,4.333,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,31471,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,29695,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,477,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,287,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,1553,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,2317,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,477,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,287,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,1553,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,2317,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","CAN","Canada","PC","Percentage","0","Units",,,7.362,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","CAN","Canada","PC","Percentage","0","Units",,,7.803,,
"TOT_KNOWN","Total number of known species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,659,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,715,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,87,,
"TOT_KNOWN_IND","Total number of indigenous known species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,657,,
"TOT_KNOWN_IND","Total number of indigenous known species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,715,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,87,,
"ENDANGERED","Number of endangered species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,90,,
"ENDANGERED","Number of endangered species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,44,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,7,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,20,,
"CRITICAL","Number of critically endangered species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,24,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,9,,
"VULNERABLE","Number of vulnerable species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,63,,
"VULNERABLE","Number of vulnerable species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,45,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,8,,
"THREATENED","Total number of threatened species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,173,,
"THREATENED","Total number of threatened species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,113,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,24,,
"ENDANGERED_IND","Number of endangered indigenous species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,90,,
"ENDANGERED_IND","Number of endangered indigenous species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,44,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,7,,
"CRITICAL_IND","Number of critically endangered indigenous species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,20,,
"CRITICAL_IND","Number of critically endangered indigenous species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,24,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,9,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,63,,
"VULNERABLE_IND","Number of vulnerable indigenous species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,45,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,8,,
"THREATENED_IND","Total number of indigenous threatened species","MOSS","Mosses","HUN","Hungary","NBR","Number","0","Units",,,173,,
"THREATENED_IND","Total number of indigenous threatened species","LICHEN","Lichens","HUN","Hungary","NBR","Number","0","Units",,,113,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","HUN","Hungary","NBR","Number","0","Units",,,24,,
"THREAT_PERCENT","Threatened species as % of known species","MOSS","Mosses","HUN","Hungary","PC","Percentage","0","Units",,,26.252,,
"THREAT_PERCENT","Threatened species as % of known species","LICHEN","Lichens","HUN","Hungary","PC","Percentage","0","Units",,,15.804,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","HUN","Hungary","PC","Percentage","0","Units",,,27.586,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MOSS","Mosses","HUN","Hungary","PC","Percentage","0","Units",,,26.332,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","LICHEN","Lichens","HUN","Hungary","PC","Percentage","0","Units",,,15.804,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","HUN","Hungary","PC","Percentage","0","Units",,,27.586,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","JPN","Japan","NBR","Number","0","Units",,,4300,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","JPN","Japan","NBR","Number","0","Units",,,3900,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","JPN","Japan","NBR","Number","0","Units",,,60,,
"ENDANGERED","Number of endangered species","MARINE_F","Marine Fish","JPN","Japan","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","JPN","Japan","NBR","Number","0","Units",,,79,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","JPN","Japan","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","JPN","Japan","NBR","Number","0","Units",,,46,,
"VULNERABLE","Number of vulnerable species","MARINE_F","Marine Fish","JPN","Japan","NBR","Number","0","Units",,,2,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","JPN","Japan","NBR","Number","0","Units",,,185,,
"THREATENED","Total number of threatened species","MARINE_F","Marine Fish","JPN","Japan","NBR","Number","0","Units",,,16,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","JPN","Japan","PC","Percentage","0","Units",,,4.302,,
"THREAT_PERCENT","Threatened species as % of known species","MARINE_F","Marine Fish","JPN","Japan","PC","Percentage","0","Units",,,0.41,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","LUX","Luxembourg","NBR","Number","0","Units",,,7,"I","Incomplete data"
"TOT_KNOWN","Total number of known species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,805,,
"THREAT_PERCENT","Threatened species as % of known species","MOSS","Mosses","GBR","United Kingdom","PC","Percentage","0","Units",,,13.416,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,19,,
"CRITICAL","Number of critically endangered species","VASCULAR_PLANT","Vascular plants","LTU","Lithuania","NBR","Number","0","Units",,,23,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","LTU","Lithuania","NBR","Number","0","Units",,,2,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","LTU","Lithuania","NBR","Number","0","Units",,,9,,
"CRITICAL","Number of critically endangered species","LICHEN","Lichens","LTU","Lithuania","NBR","Number","0","Units",,,24,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,13,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,19,,
"CRITICAL_IND","Number of critically endangered indigenous species","VASCULAR_PLANT","Vascular plants","LTU","Lithuania","NBR","Number","0","Units",,,23,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,3,,
"CRITICAL_IND","Number of critically endangered indigenous species","MARINE_F","Marine Fish","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","LTU","Lithuania","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","MOSS","Mosses","LTU","Lithuania","NBR","Number","0","Units",,,9,,
"CRITICAL_IND","Number of critically endangered indigenous species","LICHEN","Lichens","LTU","Lithuania","NBR","Number","0","Units",,,24,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,13,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","LTU","Lithuania","PC","Percentage","0","Units",,,30.769,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","LTU","Lithuania","PC","Percentage","0","Units",,,7.407,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","LTU","Lithuania","PC","Percentage","0","Units",,,30.769,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","AUS","Australia","NBR","Number","0","Units",,,5058,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","AUS","Australia","NBR","Number","0","Units",,,315,,
"TOT_KNOWN_IND","Total number of indigenous known species","MARINE_F","Marine Fish","AUS","Australia","NBR","Number","0","Units",,,5047,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","AUS","Australia","NBR","Number","0","Units",,,275,,
"THREAT_PERCENT","Threatened species as % of known species","MARINE_F","Marine Fish","AUS","Australia","PC","Percentage","0","Units",,,0.297,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","AUS","Australia","PC","Percentage","0","Units",,,12.063,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MARINE_F","Marine Fish","AUS","Australia","PC","Percentage","0","Units",,,0.297,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","AUS","Australia","PC","Percentage","0","Units",,,13.818,,
"TOT_KNOWN_IND","Total number of indigenous known species","MOSS","Mosses","CZE","Czech Republic","NBR","Number","0","Units",,,883,,
"TOT_KNOWN_IND","Total number of indigenous known species","LICHEN","Lichens","CZE","Czech Republic","NBR","Number","0","Units",,,1526,,
"ENDANGERED_IND","Number of endangered indigenous species","MOSS","Mosses","CZE","Czech Republic","NBR","Number","0","Units",,,78,,
"ENDANGERED_IND","Number of endangered indigenous species","LICHEN","Lichens","CZE","Czech Republic","NBR","Number","0","Units",,,186,,
"CRITICAL_IND","Number of critically endangered indigenous species","MOSS","Mosses","CZE","Czech Republic","NBR","Number","0","Units",,,70,,
"CRITICAL_IND","Number of critically endangered indigenous species","LICHEN","Lichens","CZE","Czech Republic","NBR","Number","0","Units",,,136,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MOSS","Mosses","CZE","Czech Republic","NBR","Number","0","Units",,,76,,
"VULNERABLE_IND","Number of vulnerable indigenous species","LICHEN","Lichens","CZE","Czech Republic","NBR","Number","0","Units",,,247,,
"THREATENED_IND","Total number of indigenous threatened species","MOSS","Mosses","CZE","Czech Republic","NBR","Number","0","Units",,,224,,
"THREATENED_IND","Total number of indigenous threatened species","LICHEN","Lichens","CZE","Czech Republic","NBR","Number","0","Units",,,569,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MOSS","Mosses","CZE","Czech Republic","PC","Percentage","0","Units",,,25.368,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","LICHEN","Lichens","CZE","Czech Republic","PC","Percentage","0","Units",,,37.287,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,1062,,
"ENDANGERED","Number of endangered species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,1,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,0,,
"VULNERABLE","Number of vulnerable species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,5,,
"THREATENED","Total number of threatened species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,6,,
"ENDANGERED_IND","Number of endangered indigenous species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,1,,
"CRITICAL_IND","Number of critically endangered indigenous species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,0,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MARINE_F","Marine Fish","ESP","Spain","NBR","Number","0","Units",,,5,,
